Metric,ExecID,ReqID,Value
LatencyTime,2,105,28329149
ServiceTime,2,105,27938529
LatencyTime,2,106,26227893
ServiceTime,2,106,25790337
LatencyTime,2,107,25752839
ServiceTime,2,107,25354556
LatencyTime,2,108,28277849
ServiceTime,2,108,27902084
LatencyTime,2,109,24397286
ServiceTime,2,109,23944233
LatencyTime,2,110,21173414
ServiceTime,2,110,21075994
LatencyTime,2,111,26238301
ServiceTime,2,111,26054939
LatencyTime,2,112,24682052
ServiceTime,2,112,24288026
LatencyTime,2,113,29067456
ServiceTime,2,113,28685460
LatencyTime,2,114,27679977
ServiceTime,2,114,27397880
LatencyTime,2,115,27213814
ServiceTime,2,115,26447114
LatencyTime,2,116,25059829
ServiceTime,2,116,24658357
LatencyTime,2,117,28392034
ServiceTime,2,117,26723686
LatencyTime,2,118,23774396
ServiceTime,2,118,23359158
LatencyTime,2,119,22546722
ServiceTime,2,119,22174051
LatencyTime,2,120,26513895
ServiceTime,2,120,26101178
LatencyTime,2,121,25071441
ServiceTime,2,121,24696778
LatencyTime,2,122,24661190
ServiceTime,2,122,24477643
LatencyTime,2,123,27119609
ServiceTime,2,123,26694897
LatencyTime,2,124,25861713
ServiceTime,2,124,25418379
LatencyTime,2,125,25730653
ServiceTime,2,125,25683352
LatencyTime,2,126,29454358
ServiceTime,2,126,28725976
LatencyTime,2,127,24349188
ServiceTime,2,127,23721816
LatencyTime,2,128,26277601
ServiceTime,2,128,25754273
LatencyTime,2,129,24211979
ServiceTime,2,129,23702662
LatencyTime,2,130,24155016
ServiceTime,2,130,23551410
LatencyTime,2,131,27302178
ServiceTime,2,131,26960017
LatencyTime,2,132,27707540
ServiceTime,2,132,27402328
LatencyTime,2,133,25176765
ServiceTime,2,133,24888195
LatencyTime,2,134,25471597
ServiceTime,2,134,25185856
LatencyTime,2,135,28922413
ServiceTime,2,135,28195683
LatencyTime,2,136,32184715
ServiceTime,2,136,31647927
LatencyTime,2,137,26838739
ServiceTime,2,137,26434435
LatencyTime,2,138,27679229
ServiceTime,2,138,27329255
LatencyTime,2,139,23051101
ServiceTime,2,139,22570978
LatencyTime,2,140,21709447
ServiceTime,2,140,21553586
LatencyTime,2,141,29983633
ServiceTime,2,141,29754759
LatencyTime,2,142,22583744
ServiceTime,2,142,22267352
LatencyTime,2,143,21662239
ServiceTime,2,143,21306372
LatencyTime,2,144,25809570
ServiceTime,2,144,25086858
LatencyTime,2,145,33313074
